722695,"LAS CRUCES INTL",NM,-7.0,32.283,-106.917,1393
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
05/13/2000,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,7,E,9,20.0,E,9,-2.0,E,9,22,A,7,859,E,9,350,E,9,0.3,E,9,-9900,?,0,10136,E,9,1.8,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,7,E,9,18.0,E,9,-2.0,E,9,25,A,7,859,E,9,350,E,9,0.5,E,9,-9900,?,0,11455,E,9,1.9,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,6,E,9,18.0,E,9,-2.0,E,9,25,A,7,859,E,9,340,E,9,0.8,E,9,-9900,?,0,12773,E,9,1.9,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,E,9,17.0,E,9,-2.0,E,9,27,A,7,859,E,9,340,E,9,1.0,E,9,-9900,?,0,14091,E,9,2.0,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/13/2000,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,16.0,E,9,-2.0,E,9,28,A,7,859,E,9,330,E,9,1.3,E,9,-9900,?,0,15409,E,9,1.9,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,16.0,E,9,-2.0,E,9,28,A,7,859,E,9,320,E,9,1.6,E,9,-9900,?,0,16727,E,9,1.9,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,16.0,E,9,-2.0,E,9,28,A,7,859,E,9,320,E,9,1.8,E,9,-9900,?,0,18045,E,9,1.9,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,16.0,E,9,-1.0,E,9,31,A,7,859,E,9,310,E,9,2.1,E,9,-9900,?,0,19364,E,9,1.9,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,15.0,E,9,-1.0,E,9,33,A,7,859,E,9,310,E,9,2.3,E,9,-9900,?,0,20682,E,9,1.8,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,14.0,E,9,-1.0,E,9,35,A,7,859,E,9,300,E,9,2.6,E,9,-9900,?,0,77777,E,9,1.8,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,06:00,84,1081,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,0,E,9,0,E,9,14.0,E,9,-1.0,E,9,35,A,7,859,E,9,300,E,9,2.6,E,9,-9900,?,0,77777,E,9,1.8,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,07:00,352,1337,233,2,8,582,2,15,80,2,8,23700,2,8,48600,2,15,10900,2,8,1410,2,19,0,E,9,0,E,9,17.0,E,9,1.0,E,9,34,A,7,859,E,9,310,E,9,3.3,E,9,-9900,?,0,77777,E,9,1.8,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,08:00,622,1337,446,2,8,716,2,15,112,2,8,46500,2,8,69700,2,15,14000,2,8,2300,2,19,0,E,9,0,E,9,19.0,E,9,2.0,E,9,32,A,7,859,E,9,330,E,9,4.0,E,9,-9900,?,0,77777,E,9,1.7,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,09:00,865,1337,661,2,8,824,2,15,126,2,8,68700,2,8,82100,2,15,15400,2,8,2970,2,19,0,E,9,0,E,9,21.0,E,9,3.0,E,9,30,A,7,859,E,9,340,E,9,4.7,E,9,-9900,?,0,77777,E,9,1.7,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,10:00,1065,1337,809,2,8,830,2,15,147,2,8,85300,2,8,83700,2,15,18500,2,8,4880,2,19,0,E,9,0,E,9,22.0,E,9,4.0,E,9,31,A,7,859,E,9,180,E,9,5.4,E,9,-9900,?,0,77777,E,9,1.7,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,11:00,1209,1337,958,2,8,910,2,15,133,2,8,98300,2,8,91200,2,15,15700,2,8,5700,2,19,0,E,9,0,E,9,24.0,E,9,6.0,E,9,31,A,7,859,E,9,160,E,9,6.3,E,9,-9900,?,0,77777,E,9,1.7,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,12:00,1285,1337,1020,2,8,908,2,15,145,2,8,104400,2,8,91000,2,15,16600,2,8,9310,2,19,0,E,9,0,E,9,26.0,E,9,7.0,E,9,30,A,7,859,E,9,140,E,9,6.2,E,9,-9900,?,0,77777,E,9,1.6,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,13:00,1290,1337,1039,2,8,935,2,15,134,2,8,106500,2,8,93800,2,15,15800,2,8,9120,2,19,0,E,9,0,E,9,27.0,E,9,7.0,E,9,28,A,7,859,E,9,40,E,9,4.1,E,9,-9900,?,0,77777,E,9,1.6,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,14:00,1223,1337,974,2,8,909,2,15,140,2,8,99800,2,8,91100,2,15,16300,2,8,6280,2,19,0,E,9,0,E,9,28.0,E,9,6.0,E,9,25,A,7,859,E,9,50,E,9,5.1,E,9,-9900,?,0,77777,E,9,1.6,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,15:00,1088,1337,862,2,8,888,2,15,138,2,8,91800,2,8,89900,2,15,18500,2,8,4940,2,19,0,E,9,0,E,9,29.0,E,9,6.0,E,9,23,A,7,859,E,9,0,E,9,0.0,E,9,-9900,?,0,77777,E,9,1.6,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,16:00,895,1337,665,2,8,799,2,15,129,2,8,69300,2,8,79800,2,15,15800,2,8,3170,2,19,0,E,9,0,E,9,30.0,E,9,4.0,E,9,19,A,7,859,E,9,350,E,9,2.3,E,9,-9900,?,0,77777,E,9,1.6,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,17:00,657,1337,469,2,8,748,2,15,101,2,8,49600,2,8,74000,2,15,13200,2,8,2170,2,19,0,E,9,0,E,9,30.0,E,9,3.0,E,9,18,A,7,859,E,9,340,E,9,4.7,E,9,-9900,?,0,77777,E,9,1.5,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,18:00,390,1337,243,2,8,623,2,15,62,2,8,25500,2,8,54800,2,15,9400,2,8,1180,2,19,0,E,9,0,E,9,29.0,E,9,3.0,E,9,19,A,7,859,E,9,320,E,9,7.0,E,9,-9900,?,0,77777,E,9,1.5,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,19:00,116,1259,47,2,8,283,2,15,23,2,8,5200,2,8,15700,2,15,3700,2,8,420,2,19,0,E,9,0,E,9,28.0,E,9,3.0,E,9,20,A,7,859,E,9,310,E,9,9.3,E,9,-9900,?,0,77777,E,9,1.5,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,26.0,E,9,6.0,E,9,28,A,7,859,E,9,300,E,9,8.6,E,9,-9900,?,0,77777,E,9,1.5,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,24.2,E,9,6.3,E,9,32,A,7,859,E,9,280,E,9,8.2,E,9,-9900,?,0,77777,E,9,1.5,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,24.3,E,9,10.6,E,9,42,A,7,859,E,9,260,E,9,7.8,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,1,E,9,23.5,E,9,9.9,E,9,42,A,7,859,E,9,230,E,9,7.3,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/14/2000,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,22.6,E,9,11.2,E,9,48,A,7,859,E,9,220,E,9,7.0,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,2,E,9,21.8,E,9,10.5,E,9,49,A,7,859,E,9,190,E,9,6.5,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,19.9,E,9,9.8,E,9,52,A,7,859,E,9,170,E,9,6.1,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,18.1,E,9,7.2,E,9,49,A,7,859,E,9,140,E,9,5.6,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,3,E,9,17.2,E,9,6.5,E,9,49,A,7,859,E,9,130,E,9,5.3,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,14.4,E,9,5.8,E,9,56,A,7,859,E,9,100,E,9,4.8,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,06:00,86,1102,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,5,E,9,4,E,9,15.5,E,9,6.1,E,9,53,A,7,859,E,9,130,E,9,4.0,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,07:00,355,1336,241,2,8,614,2,15,78,2,8,24500,2,8,51500,2,15,10800,2,8,1390,2,19,5,E,9,5,E,9,19.7,E,9,7.4,E,9,45,A,7,859,E,9,130,E,9,5.0,E,9,-9900,?,0,77777,E,9,1.4,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,08:00,624,1336,452,2,8,741,2,15,106,2,8,47400,2,8,72400,2,15,13600,2,8,2200,2,19,5,E,9,5,E,9,24.8,E,9,6.7,E,9,31,A,7,859,E,9,150,E,9,6.2,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,09:00,867,1336,628,2,8,733,2,15,152,2,8,66400,2,8,74200,2,15,18200,2,8,3890,2,19,5,E,9,5,A,7,28.0,A,7,9.0,A,7,30,A,7,859,E,9,150,A,7,7.2,A,7,48300,A,7,77777,A,7,1.3,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,10:00,1066,1336,803,2,8,811,2,15,154,2,8,84200,2,8,81600,2,15,18900,2,8,5060,2,19,5,E,9,5,E,9,29.6,E,9,6.1,E,9,23,A,7,859,E,9,190,E,9,11.3,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,11:00,1210,1336,946,2,8,880,2,15,147,2,8,96700,2,8,88100,2,15,16800,2,8,6070,2,19,5,E,9,5,E,9,29.1,E,9,7.1,E,9,25,A,7,859,E,9,220,E,9,9.7,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,12:00,1286,1336,1020,2,8,908,2,15,144,2,8,104400,2,8,91000,2,15,16600,2,8,9350,2,19,5,E,9,4,E,9,29.6,E,9,8.1,E,9,26,A,7,859,E,9,240,E,9,11.7,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,13:00,1291,1336,1021,2,8,899,2,15,150,2,8,104300,2,8,90100,2,15,17100,2,8,10020,2,19,5,E,9,4,E,9,29.1,E,9,7.1,E,9,25,A,7,859,E,9,240,E,9,11.1,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,14:00,1224,1336,933,2,8,801,2,15,197,2,8,97200,2,8,80300,2,15,23400,2,8,10490,2,19,5,E,9,4,E,9,30.7,E,9,8.2,E,9,25,A,7,859,E,9,240,E,9,13.7,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,15:00,1089,1336,845,2,8,846,2,15,154,2,8,88900,2,8,85200,2,15,19300,2,8,5380,2,19,5,E,9,4,E,9,30.2,E,9,9.2,E,9,27,A,7,859,E,9,250,E,9,13.2,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,16:00,897,1336,654,2,8,639,2,15,224,2,8,69900,2,8,66100,2,15,25500,2,8,5920,2,19,5,E,9,3,E,9,29.8,E,9,11.2,E,9,32,A,7,859,E,9,250,E,9,10.5,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,17:00,659,1336,293,2,8,129,2,15,230,2,8,31800,2,8,13200,2,15,25300,2,8,5700,2,19,5,E,9,3,E,9,27.5,E,9,11.5,E,9,37,A,7,859,E,9,260,E,9,13.6,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,18:00,392,1336,253,2,8,511,2,15,103,2,8,26300,2,8,44800,2,15,13100,2,8,1940,2,19,5,E,9,3,E,9,26.8,E,9,11.7,E,9,39,A,7,859,E,9,280,E,9,10.9,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,19:00,119,1281,48,2,8,294,2,15,22,2,8,5200,2,8,16500,2,15,3600,2,8,400,2,19,5,E,9,3,E,9,24.7,E,9,11.6,E,9,44,A,7,859,E,9,280,E,9,9.4,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,2,E,9,23.3,E,9,7.5,E,9,36,A,7,859,E,9,290,E,9,7.7,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,2,E,9,21.7,E,9,6.4,E,9,37,A,7,859,E,9,290,E,9,8.2,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,1,E,9,20.8,E,9,6.6,E,9,40,A,7,859,E,9,290,E,9,7.7,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,1,E,9,19.7,E,9,6.3,E,9,42,A,7,859,E,9,300,E,9,4.6,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/15/2000,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,1,E,9,19.0,E,9,6.0,E,9,43,A,7,859,E,9,280,E,9,3.6,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,1,E,9,18.0,E,9,5.3,E,9,43,A,7,859,E,9,310,E,9,3.6,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,1,E,9,17.2,E,9,5.2,E,9,45,A,7,859,E,9,300,E,9,3.6,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,0,E,9,16.5,E,9,4.9,E,9,46,A,7,859,E,9,290,E,9,2.1,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,0,E,9,15.7,E,9,4.6,E,9,48,A,7,859,E,9,320,E,9,4.6,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,0,E,9,15.5,E,9,6.2,E,9,54,A,7,859,E,9,310,E,9,4.6,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,06:00,88,1102,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,7,E,9,0,E,9,16.7,E,9,5.6,E,9,48,A,7,859,E,9,350,E,9,3.6,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,07:00,357,1336,240,2,8,467,2,15,115,2,8,24300,2,8,39400,2,15,13800,2,8,2210,2,19,7,E,9,0,E,9,20.0,E,9,6.8,E,9,42,A,7,859,E,9,350,E,9,3.6,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,08:00,625,1336,417,2,8,548,2,15,160,2,8,43900,2,8,54300,2,15,18500,2,8,3290,2,19,10,E,9,6,E,9,22.7,E,9,5.5,E,9,33,A,7,859,E,9,340,E,9,2.1,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,09:00,868,1336,614,2,8,678,2,15,173,2,8,64400,2,8,68200,2,15,20000,2,8,4350,2,19,10,E,9,6,E,9,24.4,E,9,5.0,E,9,29,A,7,859,E,9,320,E,9,3.1,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,10:00,1067,1336,784,2,8,721,2,15,207,2,8,83100,2,8,73400,2,15,24300,2,8,7360,2,19,9,E,9,1,E,9,26.0,E,9,4.4,E,9,25,A,7,859,E,9,350,E,9,3.1,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,11:00,1210,1336,952,2,8,802,2,15,224,2,8,101800,2,8,82000,2,15,27300,2,8,12350,2,19,9,E,9,1,E,9,27.2,E,9,3.9,E,9,22,A,7,859,E,9,350,E,9,3.6,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,12:00,1287,1336,698,2,8,264,2,15,443,2,8,76700,2,8,28700,2,15,49000,2,8,32740,2,19,9,E,9,2,E,9,27.8,E,9,3.5,E,9,21,A,7,859,E,9,290,E,9,3.6,E,9,-9900,?,0,77777,E,9,1.3,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,13:00,1292,1336,746,2,8,312,2,15,444,2,8,82000,2,8,33900,2,15,49100,2,8,33930,2,19,10,E,9,2,E,9,28.6,E,9,2.9,E,9,19,A,7,859,E,9,330,E,9,3.1,E,9,-9900,?,0,77777,E,9,1.2,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,14:00,1225,1336,710,2,8,311,2,15,424,2,8,77700,2,8,33800,2,15,46600,2,8,23010,2,19,10,E,9,2,E,9,29.4,E,9,3.8,E,9,20,A,7,859,E,9,300,E,9,3.6,E,9,-9900,?,0,77777,E,9,1.1,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,15:00,1090,1336,310,2,8,24,2,15,291,2,8,34400,2,8,2400,2,15,32400,2,8,12350,2,19,10,E,9,3,E,9,31.1,E,9,3.3,E,9,17,A,7,859,E,9,190,E,9,1.5,E,9,-9900,?,0,77777,E,9,1.1,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,16:00,898,1336,419,2,8,142,2,15,324,2,8,45700,2,8,15000,2,15,35600,2,8,9470,2,19,10,E,9,5,E,9,31.0,E,9,2.9,E,9,17,A,7,859,E,9,230,E,9,4.1,E,9,-9900,?,0,18375,E,9,1.0,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,17:00,661,1336,288,2,8,82,2,15,248,2,8,31600,2,8,8200,2,15,27600,2,8,7100,2,19,10,E,9,6,E,9,29.7,E,9,4.6,E,9,20,A,7,859,E,9,240,E,9,4.6,E,9,-9900,?,0,14750,E,9,0.9,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,18:00,395,1336,144,2,8,73,2,15,122,2,8,15700,2,8,6600,2,15,13800,2,8,3160,2,19,10,E,9,8,E,9,28.5,E,9,5.3,E,9,23,A,7,859,E,9,270,E,9,4.1,E,9,-9900,?,0,11125,E,9,0.9,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,19:00,121,1302,48,2,8,157,2,15,34,2,8,5100,2,8,8000,2,15,4300,2,8,610,2,19,10,E,9,9,E,9,26.4,E,9,6.0,E,9,27,A,7,859,E,9,250,E,9,2.6,E,9,-9900,?,0,7500,E,9,0.8,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,9,E,9,8,E,9,24.1,E,9,6.7,E,9,33,A,7,859,E,9,240,E,9,2.6,E,9,-9900,?,0,8950,E,9,0.7,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,8,E,9,21.9,E,9,6.3,E,9,36,A,7,859,E,9,260,E,9,2.6,E,9,-9900,?,0,10400,E,9,0.7,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,8,E,9,7,E,9,20.7,E,9,4.0,E,9,33,A,7,859,E,9,270,E,9,3.6,E,9,-9900,?,0,11850,E,9,0.6,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,7,E,9,6,E,9,17.5,E,9,3.7,E,9,40,A,7,859,E,9,270,E,9,3.1,E,9,-9900,?,0,13300,E,9,0.5,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/16/2000,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,6,E,9,6,E,9,19.3,E,9,2.4,E,9,32,A,7,859,E,9,0,E,9,0.0,E,9,-9900,?,0,14750,E,9,0.5,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/17/2000,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,E,9,19.1,E,9,3.1,E,9,35,A,7,859,E,9,0,E,9,0.0,E,9,-9900,?,0,16200,E,9,0.6,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/17/2000,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,18.9,E,9,3.8,E,9,37,A,7,859,E,9,250,E,9,2.1,E,9,-9900,?,0,17650,E,9,0.6,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/17/2000,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,3,E,9,18.7,E,9,4.5,E,9,39,A,7,859,E,9,250,E,9,2.1,E,9,-9900,?,0,19100,E,9,0.6,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
05/17/2000,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,3,E,9,15.5,E,9,5.2,E,9,50,A,7,859,E,9,170,E,9,2.1,E,9,-9900,?,0,20550,E,9,0.6,E,8,0.099,F,8,0.200,F,8,-9900,-9900,?,0
